hotel_id,city,country,price,distance,stars,rating,accommodation_type,year,month,weekend
19596,Rome,Italy,101,0.5,,3.7,Guest House,2017,11,0
19597,Rome,Italy,65,1.6,,4.5,Bed and breakfast,2017,11,0
19599,Rome,Italy,77,1.9,,4.8,Bed and breakfast,2017,11,0
19601,Rome,Italy,77,1.9,,4.8,Bed and breakfast,2017,11,0
19604,Rome,Italy,55,1.6,,4.5,Guest House,2017,11,0
19605,Rome,Italy,56,1.8,,2.7,Guest House,2017,11,0
19607,Rome,Italy,70,1.6,,4.1,Guest House,2017,11,0
19610,Rome,Italy,50,1.6,,3.0,Bed and breakfast,2017,11,0
19614,Rome,Italy,80,1.8,,3.2,Bed and breakfast,2017,11,0
19617,Rome,Italy,66,2.1,4.0,4.0,Hotel,2017,11,0
19623,Rome,Italy,67,1.3,,5.0,Bed and breakfast,2017,11,0
19626,Rome,Italy,61,1.8,,4.5,Guest House,2017,11,0
19628,Rome,Italy,40,1.8,,4.3,Bed and breakfast,2017,11,0
19630,Rome,Italy,75,1.8,,4.0,Bed and breakfast,2017,11,0
19631,Rome,Italy,56,1.8,,4.3,Bed and breakfast,2017,11,0
19635,Rome,Italy,99,1.5,,4.3,Bed and breakfast,2017,11,0
19637,Rome,Italy,116,1.4,3.0,4.1,Hotel,2017,11,0
19640,Rome,Italy,38,1.5,3.0,4.4,Hotel,2017,11,0
19641,Rome,Italy,74,1.4,,4.6,Apartment,2017,11,0
19643,Rome,Italy,60,1.5,,5.0,Guest House,2017,11,0
19646,Rome,Italy,67,1.5,,4.5,Apartment,2017,11,0
19651,Rome,Italy,209,1.3,,,Apartment,2017,11,0
19652,Rome,Italy,44,1.6,3.0,3.7,Vacation home Condo,2017,11,0
19654,Rome,Italy,67,1.0,,4.3,Guest House,2017,11,0
19656,Rome,Italy,75,0.7,,4.0,Bed and breakfast,2017,11,0
19657,Rome,Italy,104,0.8,,4.5,Guest House,2017,11,0
19659,Rome,Italy,77,0.6,,3.9,Bed and breakfast,2017,11,0
19662,Rome,Italy,58,1.4,,5.0,Bed and breakfast,2017,11,0
19664,Rome,Italy,58,1.3,,4.3,Guest House,2017,11,0
19666,Rome,Italy,57,1.3,,,Bed and breakfast,2017,11,0
19668,Rome,Italy,61,1.2,,4.0,Guest House,2017,11,0
19670,Rome,Italy,75,1.2,,4.4,Bed and breakfast,2017,11,0
19675,Rome,Italy,77,1.2,,4.3,Bed and breakfast,2017,11,0
19678,Rome,Italy,121,1.2,,4.6,Guest House,2017,11,0
19680,Rome,Italy,109,1.1,,4.8,Guest House,2017,11,0
19681,Rome,Italy,61,1.1,,3.9,Bed and breakfast,2017,11,0
19682,Rome,Italy,61,1.1,,3.7,Guest House,2017,11,0
19685,Rome,Italy,62,1.8,,4.3,Bed and breakfast,2017,11,0
19687,Rome,Italy,70,0.8,,4.4,Guest House,2017,11,0
19689,Rome,Italy,87,0.9,,4.5,Guest House,2017,11,0
19691,Rome,Italy,66,1.8,,,Bed and breakfast,2017,11,0
19692,Rome,Italy,74,1.8,,4.5,Bed and breakfast,2017,11,0
19694,Rome,Italy,212,1.2,,4.5,Inn,2017,11,0
19700,Rome,Italy,84,0.7,,4.3,Bed and breakfast,2017,11,0
19701,Rome,Italy,88,1.9,,4.0,Bed and breakfast,2017,11,0
19705,Rome,Italy,89,0.8,,3.7,Bed and breakfast,2017,11,0
19709,Rome,Italy,81,1.5,,3.7,Guest House,2017,11,0
19710,Rome,Italy,100,0.9,4.0,3.2,Hotel,2017,11,0
19712,Rome,Italy,136,0.9,,4.9,Guest House,2017,11,0
19714,Rome,Italy,93,1.5,3.0,4.1,Hotel,2017,11,0
19715,Rome,Italy,78,1.7,,3.7,Bed and breakfast,2017,11,0
19721,Rome,Italy,47,1.7,,4.3,Guest House,2017,11,0
19722,Rome,Italy,63,1.4,,4.8,Guest House,2017,11,0
19724,Rome,Italy,161,1.2,,,Apartment,2017,11,0
19727,Rome,Italy,42,1.7,,3.7,Bed and breakfast,2017,11,0
19731,Rome,Italy,87,1.3,3.0,4.5,Hotel,2017,11,0
19730,Rome,Italy,87,1.3,3.0,4.5,Hotel,2017,11,0
19733,Rome,Italy,76,1.4,,,Bed and breakfast,2017,11,0
19736,Rome,Italy,68,1.4,,,Apartment,2017,11,0
19737,Rome,Italy,82,1.4,,4.5,Bed and breakfast,2017,11,0
19739,Rome,Italy,61,1.4,,5.0,Bed and breakfast,2017,11,0
19740,Rome,Italy,116,1.3,,4.0,Bed and breakfast,2017,11,0
19745,Rome,Italy,80,1.8,,4.8,Guest House,2017,11,0
19747,Rome,Italy,78,1.5,,4.9,Guest House,2017,11,0
19749,Rome,Italy,149,0.8,,,Guest House,2017,11,0
19752,Rome,Italy,66,1.1,2.0,4.0,Hotel,2017,11,0
19754,Rome,Italy,164,1.2,,,Guest House,2017,11,0
19756,Rome,Italy,83,0.6,,4.0,Guest House,2017,11,0
19758,Rome,Italy,101,0.6,,4.1,Guest House,2017,11,0
19760,Rome,Italy,69,0.7,,,Guest House,2017,11,0
19761,Rome,Italy,90,0.9,,4.6,Bed and breakfast,2017,11,0
19763,Rome,Italy,58,0.9,,2.9,Guest House,2017,11,0
19764,Rome,Italy,59,0.9,,4.1,Guest House,2017,11,0
19766,Rome,Italy,105,1.4,,4.6,Guest House,2017,11,0
19768,Rome,Italy,78,1.4,,4.6,Bed and breakfast,2017,11,0
19770,Rome,Italy,88,1.4,,4.5,Guest House,2017,11,0
19773,Rome,Italy,67,1.4,3.0,4.0,Hotel,2017,11,0
19776,Rome,Italy,77,0.7,,3.5,Guest House,2017,11,0
19778,Rome,Italy,103,1.0,4.0,3.7,Hotel,2017,11,0
19780,Rome,Italy,84,1.2,,5.0,Guest House,2017,11,0
19783,Rome,Italy,47,1.2,,4.9,Apartment,2017,11,0
19786,Rome,Italy,104,1.2,3.0,4.5,Hotel,2017,11,0
19788,Rome,Italy,103,1.2,4.0,4.5,Hotel,2017,11,0
19790,Rome,Italy,54,0.8,,4.5,Bed and breakfast,2017,11,0
19792,Rome,Italy,63,0.8,,4.0,Guest House,2017,11,0
19793,Rome,Italy,188,0.7,4.0,4.3,Hotel,2017,11,0
19795,Rome,Italy,55,0.9,2.0,3.5,Hotel,2017,11,0
19800,Rome,Italy,62,1.1,,4.3,Bed and breakfast,2017,11,0
19803,Rome,Italy,111,1.0,,,Apartment,2017,11,0
19804,Rome,Italy,91,1.0,,4.0,Guest House,2017,11,0
19806,Rome,Italy,122,1.0,,4.6,Guest House,2017,11,0
19808,Rome,Italy,121,0.8,3.0,4.1,Hotel,2017,11,0
19811,Rome,Italy,67,0.7,,4.5,Guest House,2017,11,0
19813,Rome,Italy,45,1.1,,4.5,Guest House,2017,11,0
19815,Rome,Italy,55,1.1,,4.5,Guest House,2017,11,0
19819,Rome,Italy,156,1.3,,4.6,Bed and breakfast,2017,11,0
19818,Rome,Italy,156,1.3,,4.6,Bed and breakfast,2017,11,0
19821,Rome,Italy,111,0.8,3.0,4.0,Hotel,2017,11,0
19825,Rome,Italy,62,2.3,,4.5,Hostel,2017,11,0
19826,Rome,Italy,72,1.6,3.0,4.4,Hotel,2017,11,0
19828,Rome,Italy,90,1.6,,,Bed and breakfast,2017,11,0
19829,Rome,Italy,117,1.1,,4.9,Guest House,2017,11,0
19833,Rome,Italy,126,1.1,,4.5,Bed and breakfast,2017,11,0
19836,Rome,Italy,71,1.5,3.0,3.9,Hotel,2017,11,0
19839,Rome,Italy,111,0.9,,4.5,Bed and breakfast,2017,11,0
19841,Rome,Italy,68,1.5,,4.0,Guest House,2017,11,0
19845,Rome,Italy,48,1.5,,3.5,Guest House,2017,11,0
19847,Rome,Italy,78,1.5,,3.5,Guest House,2017,11,0
19848,Rome,Italy,327,1.5,,4.4,Guest House,2017,11,0
19852,Rome,Italy,84,1.3,,2.0,Guest House,2017,11,0
19853,Rome,Italy,91,1.3,,4.5,Guest House,2017,11,0
19855,Rome,Italy,111,1.2,,3.0,Bed and breakfast,2017,11,0
19861,Rome,Italy,80,1.5,,3.2,Inn,2017,11,0
19863,Rome,Italy,64,1.5,,4.0,Guest House,2017,11,0
19864,Rome,Italy,62,0.8,,3.5,Guest House,2017,11,0
19867,Rome,Italy,52,1.2,,4.5,Guest House,2017,11,0
19870,Rome,Italy,68,1.4,,4.5,Guest House,2017,11,0
19873,Rome,Italy,87,1.6,4.0,3.9,Hotel,2017,11,0
19876,Rome,Italy,70,1.6,,4.4,Guest House,2017,11,0
19875,Rome,Italy,70,1.6,,4.4,Guest House,2017,11,0
19878,Rome,Italy,111,1.2,,4.0,Apartment,2017,11,0
19879,Rome,Italy,59,1.2,,4.3,Guest House,2017,11,0
19882,Rome,Italy,61,1.2,,3.2,Guest House,2017,11,0
19883,Rome,Italy,60,1.7,,4.3,Bed and breakfast,2017,11,0
19887,Rome,Italy,84,1.0,,,Guest House,2017,11,0
19889,Rome,Italy,101,1.1,,4.6,Guest House,2017,11,0
19894,Rome,Italy,101,1.2,,4.0,Bed and breakfast,2017,11,0
19897,Rome,Italy,80,1.1,,3.2,Guest House,2017,11,0
19900,Rome,Italy,92,1.2,,4.3,Guest House,2017,11,0
19904,Rome,Italy,68,1.2,,4.1,Bed and breakfast,2017,11,0
19906,Rome,Italy,47,1.2,,3.7,Bed and breakfast,2017,11,0
19908,Rome,Italy,54,0.8,,4.3,Guest House,2017,11,0
19911,Rome,Italy,109,0.9,,4.3,Guest House,2017,11,0
19910,Rome,Italy,109,0.9,,4.3,Guest House,2017,11,0
19912,Rome,Italy,87,0.9,,4.0,Guest House,2017,11,0
19914,Rome,Italy,87,0.9,,4.9,Guest House,2017,11,0
19916,Rome,Italy,69,0.8,,,Bed and breakfast,2017,11,0
19918,Rome,Italy,90,1.2,,5.0,Guest House,2017,11,0
19920,Rome,Italy,61,1.2,,4.1,Guest House,2017,11,0
19924,Rome,Italy,69,1.2,,4.0,Guest House,2017,11,0
19927,Rome,Italy,135,1.2,,,Guest House,2017,11,0
19929,Rome,Italy,58,1.0,,4.5,Guest House,2017,11,0
19932,Rome,Italy,75,1.2,,3.5,Guest House,2017,11,0
19933,Rome,Italy,101,0.8,,4.8,Guest House,2017,11,0
19934,Rome,Italy,56,1.8,3.0,3.5,Hotel,2017,11,0
19936,Rome,Italy,45,2.0,3.0,3.4,Vacation home Condo,2017,11,0
19938,Rome,Italy,67,0.8,2.0,3.5,Hotel,2017,11,0
19940,Rome,Italy,80,2.0,,4.3,Guest House,2017,11,0
19943,Rome,Italy,91,1.7,,5.0,Guest House,2017,11,0
19945,Rome,Italy,123,1.6,,4.0,Apartment,2017,11,0
19947,Rome,Italy,73,1.5,,4.5,Bed and breakfast,2017,11,0
19948,Rome,Italy,75,1.5,,4.5,Guest House,2017,11,0
19949,Rome,Italy,60,1.5,,4.3,Guest House,2017,11,0
19953,Rome,Italy,61,1.5,,4.1,Bed and breakfast,2017,11,0
19956,Rome,Italy,50,1.6,,3.5,Inn,2017,11,0
19957,Rome,Italy,196,1.4,4.0,4.5,Hotel,2017,11,0
19960,Rome,Italy,77,1.2,,4.0,Guest House,2017,11,0
19962,Rome,Italy,74,1.2,,4.0,Guest House,2017,11,0
19963,Rome,Italy,79,1.2,,3.7,Guest House,2017,11,0
19970,Rome,Italy,66,0.9,,4.1,Guest House,2017,11,0
19973,Rome,Italy,130,1.1,,4.4,Guest House,2017,11,0
19974,Rome,Italy,58,1.0,,4.5,Guest House,2017,11,0
19976,Rome,Italy,185,1.8,,4.0,Apartment,2017,11,0
19978,Rome,Italy,50,0.8,,3.7,Guest House,2017,11,0
19979,Rome,Italy,213,1.0,,4.0,Apartment,2017,11,0
19981,Rome,Italy,172,1.3,,5.0,Bed and breakfast,2017,11,0
19986,Rome,Italy,99,0.9,,4.5,Guest House,2017,11,0
19988,Rome,Italy,152,0.8,,4.0,Bed and breakfast,2017,11,0
19989,Rome,Italy,62,1.1,,4.5,Guest House,2017,11,0
19991,Rome,Italy,73,1.8,,4.4,Guest House,2017,11,0
20001,Rome,Italy,75,1.3,3.0,3.9,Hotel,2017,11,0
20002,Rome,Italy,63,0.7,,,Bed and breakfast,2017,11,0
20004,Rome,Italy,97,1.3,,4.9,Guest House,2017,11,0
20006,Rome,Italy,62,1.1,,4.5,Guest House,2017,11,0
20007,Rome,Italy,84,1.4,,,Guest House,2017,11,0
20008,Rome,Italy,55,1.6,,3.9,Guest House,2017,11,0
20010,Rome,Italy,61,1.4,,4.0,Bed and breakfast,2017,11,0
20012,Rome,Italy,50,1.2,,3.4,Guest House,2017,11,0
20014,Rome,Italy,149,1.0,3.0,4.5,Hotel,2017,11,0
20013,Rome,Italy,149,1.0,3.0,4.5,Hotel,2017,11,0
20015,Rome,Italy,86,1.4,,4.3,Guest House,2017,11,0
20018,Rome,Italy,60,1.0,,4.0,Guest House,2017,11,0
20019,Rome,Italy,50,1.3,,3.2,Bed and breakfast,2017,11,0
20023,Rome,Italy,87,1.0,,4.0,Guest House,2017,11,0
20025,Rome,Italy,81,1.2,,5.0,Guest House,2017,11,0
20027,Rome,Italy,92,0.5,,4.3,Bed and breakfast,2017,11,0
20029,Rome,Italy,260,0.5,5.0,4.0,Hotel,2017,11,0
20031,Rome,Italy,86,0.5,,3.7,Guest House,2017,11,0
20033,Rome,Italy,116,0.5,,4.1,Guest House,2017,11,0
20035,Rome,Italy,202,0.5,4.0,4.8,Hotel,2017,11,0
20037,Rome,Italy,88,0.5,,4.6,Guest House,2017,11,0
20040,Rome,Italy,113,0.5,3.0,4.0,Hotel,2017,11,0
20042,Rome,Italy,131,0.5,4.0,3.9,Hotel,2017,11,0
20045,Rome,Italy,260,0.5,5.0,4.4,Hotel,2017,11,0
20046,Rome,Italy,100,0.5,,4.1,Guest House,2017,11,0
20048,Rotterdam,Netherlands,69,13.0,4.0,4.4,Hotel,2017,11,0
20049,Rotterdam,Netherlands,102,4.5,4.0,4.0,Hotel,2017,11,0
20050,Rotterdam,Netherlands,108,0.3,4.0,3.9,Hotel,2017,11,0
20051,Rotterdam,Netherlands,76,0.6,3.0,3.2,Hotel,2017,11,0
20052,Rotterdam,Netherlands,150,0.6,3.5,4.5,Apartment,2017,11,0
20053,Rotterdam,Netherlands,109,0.6,3.0,4.0,Hotel,2017,11,0
20055,Rotterdam,Netherlands,83,0.8,2.5,3.4,Hotel,2017,11,0
20056,Rotterdam,Netherlands,120,0.7,4.0,4.5,Hotel,2017,11,0
20058,Rotterdam,Netherlands,70,0.8,4.0,3.7,Hotel,2017,11,0
20059,Rotterdam,Netherlands,80,0.1,3.0,2.7,Hotel,2017,11,0
20060,Rotterdam,Netherlands,172,0.8,5.0,4.6,Hotel,2017,11,0
20062,Rotterdam,Netherlands,106,0.7,3.0,4.0,Hotel,2017,11,0
20063,Rotterdam,Netherlands,116,0.5,3.0,4.1,Hotel,2017,11,0
20064,Rotterdam,Netherlands,116,0.4,2.5,3.5,Hotel,2017,11,0
20065,Rotterdam,Netherlands,49,0.7,2.0,3.7,Hostel,2017,11,0
20066,Rotterdam,Netherlands,92,1.4,3.0,1.3,Hotel,2017,11,0
20067,Rotterdam,Netherlands,187,0.1,5.0,4.5,Hotel,2017,11,0
20068,Rotterdam,Netherlands,104,0.4,3.0,3.5,Bed and breakfast,2017,11,0
20069,Rotterdam,Netherlands,107,0.1,3.0,4.1,Hotel,2017,11,0
20070,Rotterdam,Netherlands,186,0.1,5.0,4.5,Hotel,2017,11,0
20071,Rotterdam,Netherlands,149,0.2,4.0,4.9,Apartment,2017,11,0
20072,Rotterdam,Netherlands,55,0.5,2.0,3.5,Hotel,2017,11,0
20073,Rotterdam,Netherlands,166,0.5,4.0,4.0,Hotel,2017,11,0
20074,Rotterdam,Netherlands,103,0.7,3.0,4.4,Hotel,2017,11,0
20075,Rotterdam,Netherlands,87,0.7,3.0,4.0,Hotel,2017,11,0
20076,Rotterdam,Netherlands,113,1.0,3.0,3.7,Hotel,2017,11,0
20078,Rotterdam,Netherlands,104,0.6,3.5,4.3,Apartment,2017,11,0
20079,Rotterdam,Netherlands,87,0.7,3.0,4.4,Hotel,2017,11,0
20082,Rotterdam,Netherlands,119,1.5,4.0,4.1,Hotel,2017,11,0
20083,Rotterdam,Netherlands,114,1.3,2.0,2.5,Hotel,2017,11,0
20084,Rotterdam,Netherlands,79,0.6,3.0,4.0,Hotel,2017,11,0
20085,Rotterdam,Netherlands,133,11.0,3.0,3.9,Hotel,2017,11,0
20086,Rotterdam,Netherlands,55,14.0,2.0,3.4,Hostel,2017,11,0
20087,Rotterdam,Netherlands,88,12.0,3.0,3.7,Hotel,2017,11,0
20089,Rotterdam,Netherlands,145,12.0,3.5,4.5,Hotel,2017,11,0
20090,Rotterdam,Netherlands,103,13.0,3.0,4.0,Hotel,2017,11,0
20091,Rotterdam,Netherlands,100,13.0,3.0,3.5,Hotel,2017,11,0
20092,Rotterdam,Netherlands,121,13.0,3.0,3.7,Hotel,2017,11,0
20093,Rotterdam,Netherlands,83,13.0,3.0,3.0,Hotel,2017,11,0
20094,Rotterdam,Netherlands,131,17.0,3.0,3.7,Hotel,2017,11,0
20095,Rotterdam,Netherlands,68,23.0,3.0,3.2,Hotel,2017,11,0
20096,Rotterdam,Netherlands,82,12.0,2.0,3.7,Hotel,2017,11,0
20097,Rotterdam,Netherlands,121,12.0,4.0,4.5,Hotel,2017,11,0
20099,Rotterdam,Netherlands,80,17.0,3.5,4.0,Hotel,2017,11,0
20100,Rotterdam,Netherlands,145,17.0,4.0,4.4,Resort,2017,11,0
20102,Rotterdam,Netherlands,145,5.3,4.0,4.5,Hotel,2017,11,0
20103,Rotterdam,Netherlands,92,4.3,2.0,4.0,Hotel,2017,11,0
20104,Rotterdam,Netherlands,88,4.9,3.0,3.7,Hotel,2017,11,0
20105,Rotterdam,Netherlands,156,9.1,4.0,4.4,Hotel,2017,11,0
20106,Rotterdam,Netherlands,156,1.4,4.0,4.4,Hotel,2017,11,0
20107,Rotterdam,Netherlands,148,1.4,4.0,3.7,Bed and breakfast,2017,11,0
20109,Rotterdam,Netherlands,139,1.3,4.0,4.8,Hotel,2017,11,0
20110,Rotterdam,Netherlands,196,1.3,4.0,4.3,Hotel,2017,11,0
20111,Rotterdam,Netherlands,95,9.1,4.0,4.0,Hotel,2017,11,0
20112,Rotterdam,Netherlands,98,8.7,3.0,4.0,Bed and breakfast,2017,11,0
20113,Rotterdam,Netherlands,69,22.0,3.0,3.4,Hotel,2017,11,0
20114,Rotterdam,Netherlands,46,7.5,3.5,,,2017,11,0
20115,Rotterdam,Netherlands,106,7.3,4.0,4.4,Hotel,2017,11,0
20116,Rotterdam,Netherlands,176,1.4,4.0,4.0,Hotel,2017,11,0
20118,Rotterdam,Netherlands,69,0.4,2.0,3.9,Hotel,2017,11,0
20119,Rotterdam,Netherlands,133,14.0,4.0,4.9,Hotel,2017,11,0
20120,Rotterdam,Netherlands,168,27.0,3.0,4.5,,2017,11,0
20121,Rotterdam,Netherlands,133,24.0,4.0,4.4,Hotel,2017,11,0
20122,Rotterdam,Netherlands,119,10.0,4.0,4.3,Hotel,2017,11,0
20124,Rotterdam,Netherlands,104,18.0,3.5,,Hotel,2017,11,0
20125,Rotterdam,Netherlands,85,3.0,4.0,3.7,Hotel,2017,11,0
20126,Rotterdam,Netherlands,133,2.4,4.0,4.4,Hotel,2017,11,0
20127,Rotterdam,Netherlands,64,3.4,3.0,3.4,Hotel,2017,11,0
20128,Rotterdam,Netherlands,58,2.0,4.0,3.5,Hotel,2017,11,0
20129,Rotterdam,Netherlands,119,2.3,4.0,4.5,Hotel,2017,11,0
20130,Rotterdam,Netherlands,59,2.3,3.0,,Hotel,2017,11,0
20131,Rotterdam,Netherlands,120,2.6,4.0,4.0,Hotel,2017,11,0
20132,Rotterdam,Netherlands,84,1.3,3.0,4.1,Hotel,2017,11,0
20134,Rotterdam,Netherlands,64,1.0,2.0,3.7,Hostel,2017,11,0
20135,Rotterdam,Netherlands,110,4.2,4.0,4.1,Hotel,2017,11,0
20136,Rotterdam,Netherlands,152,8.7,4.0,4.0,Hotel,2017,11,0
20137,Rotterdam,Netherlands,127,8.2,3.0,3.7,Hotel,2017,11,0
20138,Rotterdam,Netherlands,64,4.7,3.0,3.4,Hotel,2017,11,0
20139,Rotterdam,Netherlands,129,5.8,4.0,4.1,Hotel,2017,11,0
20141,Rotterdam,Netherlands,91,6.0,3.0,3.9,Hotel,2017,11,0
20146,Salzburg,Austria,92,8.8,3.0,4.9,Apartment,2017,11,0
20147,Salzburg,Austria,149,33.0,4.0,4.0,Hotel,2017,11,0
20151,Salzburg,Austria,173,0.6,4.0,4.5,Hotel,2017,11,0
20152,Salzburg,Austria,319,0.3,5.0,4.5,Hotel,2017,11,0
20153,Salzburg,Austria,236,0.3,4.0,4.5,Hotel,2017,11,0
20154,Salzburg,Austria,212,0.2,4.0,4.6,Hotel,2017,11,0
20155,Salzburg,Austria,159,0.2,4.0,4.4,Hotel,2017,11,0
20156,Salzburg,Austria,100,0.4,4.0,3.7,Hotel,2017,11,0
20157,Salzburg,Austria,103,0.3,4.0,4.3,Hotel,2017,11,0
20158,Salzburg,Austria,172,0.2,5.0,4.0,Hotel,2017,11,0
20159,Salzburg,Austria,163,4.5,4.0,4.3,Hotel,2017,11,0
20160,Salzburg,Austria,159,4.0,4.0,4.0,Hotel,2017,11,0
20161,Salzburg,Austria,80,3.0,3.0,4.0,Hotel,2017,11,0
20162,Salzburg,Austria,120,3.6,3.0,4.3,Hotel,2017,11,0
20163,Salzburg,Austria,100,4.3,3.5,4.6,Hotel,2017,11,0
20164,Salzburg,Austria,150,5.2,3.0,3.5,Hotel,2017,11,0
20165,Salzburg,Austria,118,4.0,4.0,4.1,Hotel,2017,11,0
20186,Salzburg,Austria,69,49.0,3.0,3.2,Pension,2017,11,0
20188,Salzburg,Austria,153,44.0,4.0,4.1,Hotel,2017,11,0
20191,Salzburg,Austria,92,44.0,3.0,4.3,Hotel,2017,11,0
20192,Salzburg,Austria,204,44.0,4.5,4.8,Hotel,2017,11,0
20193,Salzburg,Austria,41,44.0,4.0,4.0,Apartment,2017,11,0
20200,Salzburg,Austria,146,43.0,4.0,3.5,Hotel,2017,11,0
20201,Salzburg,Austria,56,43.0,3.0,3.9,Hotel,2017,11,0
20202,Salzburg,Austria,52,44.0,3.0,3.0,Apart-hotel,2017,11,0
20205,Salzburg,Austria,70,3.0,3.0,4.0,Hotel,2017,11,0
20206,Salzburg,Austria,62,37.0,2.5,4.4,Bed and breakfast,2017,11,0
20207,Salzburg,Austria,134,37.0,3.0,4.1,Hotel,2017,11,0
20208,Salzburg,Austria,104,37.0,3.0,3.4,Hotel,2017,11,0
20209,Salzburg,Austria,239,0.4,5.0,4.5,Hotel,2017,11,0
20210,Salzburg,Austria,128,0.4,4.0,4.6,Hotel,2017,11,0
20211,Salzburg,Austria,111,0.1,3.0,4.1,Guest House,2017,11,0
20212,Salzburg,Austria,139,0.1,3.0,4.5,Hotel,2017,11,0
20213,Salzburg,Austria,117,0.3,4.0,4.0,Hotel,2017,11,0
20214,Salzburg,Austria,98,0.3,4.0,4.4,Hotel,2017,11,0
20215,Salzburg,Austria,97,0.4,4.0,4.3,Hotel,2017,11,0
20216,Salzburg,Austria,84,0.5,3.5,3.5,Hotel,2017,11,0
20217,Salzburg,Austria,426,0.4,3.5,4.0,Apartment,2017,11,0
20218,Salzburg,Austria,179,0.1,4.0,4.4,Hotel,2017,11,0
20219,Salzburg,Austria,90,0.1,3.0,3.7,Hotel,2017,11,0
20221,Salzburg,Austria,146,0.2,4.0,4.1,Hotel,2017,11,0
20222,Salzburg,Austria,313,0.1,5.0,4.5,Hotel,2017,11,0
20223,Salzburg,Austria,99,0.5,4.0,4.0,Hotel,2017,11,0
20224,Salzburg,Austria,109,0.5,4.0,4.3,Hotel,2017,11,0
20225,Salzburg,Austria,101,0.2,4.0,4.0,Hotel,2017,11,0
20226,Salzburg,Austria,76,0.5,3.0,3.7,Hotel,2017,11,0
20227,Salzburg,Austria,130,0.4,4.0,4.4,Hotel,2017,11,0
20228,Salzburg,Austria,107,0.5,4.0,4.1,Hotel,2017,11,0
20229,Salzburg,Austria,125,0.0,3.0,4.5,Hotel,2017,11,0
20230,Salzburg,Austria,112,0.4,4.0,4.0,Hotel,2017,11,0
20231,Salzburg,Austria,67,0.3,3.0,4.0,Hotel,2017,11,0
20232,Salzburg,Austria,417,0.1,5.0,4.6,Hotel,2017,11,0
20233,Salzburg,Austria,152,0.2,4.0,4.1,Hotel,2017,11,0
20234,Salzburg,Austria,72,39.0,4.0,4.3,Hotel,2017,11,0
20238,Salzburg,Austria,97,0.7,3.0,4.4,Hotel,2017,11,0
20239,Salzburg,Austria,85,0.8,2.0,3.9,Guest House,2017,11,0
20240,Salzburg,Austria,203,1.0,4.0,4.0,Hotel,2017,11,0
20242,Salzburg,Austria,142,0.9,4.0,3.9,Hotel,2017,11,0
20243,Salzburg,Austria,64,0.8,2.0,3.7,Hostel,2017,11,0
20244,Salzburg,Austria,118,0.9,4.0,4.3,Hotel,2017,11,0
20245,Salzburg,Austria,157,0.8,4.0,3.7,Hotel,2017,11,0
20246,Salzburg,Austria,111,0.7,4.0,4.3,Hotel,2017,11,0
20247,Salzburg,Austria,89,0.6,3.0,2.7,Hotel,2017,11,0
20248,Salzburg,Austria,72,0.7,3.0,3.5,Hotel,2017,11,0
20249,Salzburg,Austria,102,0.6,4.0,4.1,Hotel,2017,11,0
20250,Salzburg,Austria,94,0.8,4.0,4.1,Hotel,2017,11,0
20251,Salzburg,Austria,229,4.7,4.5,4.5,Hotel,2017,11,0
20252,Salzburg,Austria,105,6.1,3.0,4.6,Hotel,2017,11,0
20263,Salzburg,Austria,110,12.0,4.0,4.1,Hotel,2017,11,0
20265,Salzburg,Austria,197,9.4,4.0,4.5,Hotel,2017,11,0
20266,Salzburg,Austria,377,9.7,5.0,4.8,Hotel,2017,11,0
20267,Salzburg,Austria,69,1.1,2.0,4.0,Hostel,2017,11,0
20269,Salzburg,Austria,67,1.6,3.0,4.0,Apartment,2017,11,0
20270,Salzburg,Austria,74,1.5,3.0,3.5,Guest House,2017,11,0
20271,Salzburg,Austria,124,1.0,3.5,4.0,Hotel,2017,11,0
20272,Salzburg,Austria,108,15.0,3.0,4.1,Hotel,2017,11,0
20273,Salzburg,Austria,150,5.2,4.0,4.4,Hotel,2017,11,0
20275,Salzburg,Austria,135,5.2,3.0,,Hotel,2017,11,0
20280,Salzburg,Austria,241,39.0,4.5,4.8,Hotel,2017,11,0
20281,Salzburg,Austria,100,8.4,3.0,4.3,Hotel,2017,11,0
20282,Salzburg,Austria,81,6.8,3.0,4.3,Pension,2017,11,0
20284,Salzburg,Austria,84,7.3,2.5,5.0,Guest House,2017,11,0
20285,Salzburg,Austria,96,47.0,3.0,5.0,Apartment,2017,11,0
20286,Salzburg,Austria,90,47.0,3.0,,Apartment,2017,11,0
20287,Salzburg,Austria,188,39.0,4.0,4.0,Hotel,2017,11,0
20288,Salzburg,Austria,131,39.0,4.0,,Apartment,2017,11,0
20289,Salzburg,Austria,131,39.0,4.0,,Apartment,2017,11,0
20290,Salzburg,Austria,123,39.0,3.0,4.6,Pension,2017,11,0
20291,Salzburg,Austria,250,39.0,4.0,,Apartment,2017,11,0
20293,Salzburg,Austria,113,40.0,3.5,5.0,Apartment,2017,11,0
20294,Salzburg,Austria,109,40.0,4.0,4.6,Apart-hotel,2017,11,0
20295,Salzburg,Austria,131,39.0,4.0,5.0,Apartment,2017,11,0
20297,Salzburg,Austria,111,40.0,2.0,4.3,Hotel,2017,11,0
20298,Salzburg,Austria,113,40.0,3.5,3.0,Apartment,2017,11,0
20300,Salzburg,Austria,155,40.0,4.0,4.1,Hotel,2017,11,0
